DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-03T19:52:30-05:00,12.0,17.0,13.0,12.0,13.0,28.0,12.0,19.0,17.0,6.0,4.0,8.0,13.0,11.0,7.0,15.0,11.0
2023-05-03T19:53:00-05:00,12.0,17.0,13.0,11.0,13.0,28.0,11.0,18.0,16.0,6.0,5.0,8.0,13.0,11.0,6.0,22.0,10.0
2023-05-03T19:53:30-05:00,12.0,17.0,13.0,11.0,12.0,29.0,12.0,18.0,16.0,6.0,5.0,9.0,13.0,10.0,6.0,10.0,10.0
2023-05-03T19:54:00-05:00,12.0,19.0,11.0,11.0,12.0,26.0,13.0,18.0,17.0,6.0,4.0,9.0,12.0,12.0,8.0,9.0,10.0
2023-05-03T19:54:30-05:00,12.0,23.0,13.0,10.0,13.0,27.0,11.0,17.0,16.0,6.0,4.0,9.0,13.0,14.0,5.0,10.0,11.0
2023-05-03T19:55:00-05:00,12.0,22.0,13.0,10.0,12.0,25.0,12.0,16.0,13.0,6.0,4.0,9.0,14.0,12.0,6.0,9.0,10.0
2023-05-03T19:55:30-05:00,12.0,19.0,12.0,12.0,12.0,27.0,12.0,15.0,10.0,6.0,4.0,,14.0,12.0,7.0,21.0,11.0
2023-05-03T19:56:00-05:00,12.0,19.0,12.0,11.0,12.0,23.0,12.0,15.0,9.0,6.0,4.0,9.0,14.0,12.0,5.0,24.0,10.0
2023-05-03T19:56:30-05:00,12.0,23.0,13.0,10.0,12.0,23.0,12.0,17.0,10.0,6.0,4.0,10.0,13.0,11.0,9.0,26.0,10.0
2023-05-03T19:57:00-05:00,12.0,19.0,13.0,10.0,13.0,23.0,11.0,17.0,10.0,6.0,4.0,9.0,13.0,11.0,6.0,18.0,10.0
2023-05-03T19:57:30-05:00,12.0,18.0,12.0,10.0,12.0,23.0,11.0,16.0,9.0,6.0,7.0,9.0,14.0,12.0,11.0,24.0,10.0
2023-05-03T19:58:00-05:00,12.0,17.0,12.0,11.0,13.0,24.0,12.0,16.0,9.0,6.0,5.0,9.0,13.0,12.0,9.0,19.0,11.0
2023-05-03T19:58:30-05:00,12.0,17.0,12.0,10.0,13.0,22.0,12.0,15.0,11.0,6.0,4.0,10.0,13.0,12.0,11.0,19.0,11.0
2023-05-03T19:59:00-05:00,12.0,17.0,13.0,10.0,12.0,,,,,6.0,,10.0,13.0,11.0,,20.0,
2023-05-03T19:59:30-05:00,12.0,18.0,12.0,9.0,13.0,,,,,6.0,,9.0,14.0,11.0,,15.0,
2023-05-03T20:00:00-05:00,12.0,17.0,13.0,10.0,12.0,,,,,6.0,,10.0,12.0,11.0,,20.0,
2023-05-03T20:00:30-05:00,12.0,17.0,12.0,12.0,12.0,9.0,14.0,5.0,10.0,6.0,4.0,10.0,12.0,12.0,0.0,15.0,24.0
2023-05-03T20:01:00-05:00,12.0,17.0,12.0,11.0,12.0,24.0,15.0,12.0,13.0,6.0,4.0,10.0,13.0,12.0,16.0,15.0,14.0
2023-05-03T20:01:30-05:00,12.0,19.0,12.0,11.0,13.0,25.0,13.0,14.0,15.0,6.0,4.0,10.0,12.0,12.0,16.0,25.0,12.0
2023-05-03T20:02:00-05:00,12.0,19.0,12.0,11.0,13.0,25.0,11.0,14.0,13.0,6.0,4.0,11.0,12.0,12.0,16.0,16.0,12.0
2023-05-03T20:02:30-05:00,12.0,21.0,12.0,11.0,13.0,23.0,12.0,13.0,13.0,6.0,4.0,11.0,12.0,13.0,16.0,11.0,13.0
2023-05-03T20:03:00-05:00,12.0,20.0,13.0,11.0,13.0,23.0,11.0,14.0,13.0,6.0,4.0,10.0,12.0,12.0,18.0,10.0,12.0
2023-05-03T20:03:30-05:00,12.0,21.0,13.0,12.0,12.0,20.0,11.0,14.0,14.0,6.0,4.0,11.0,12.0,12.0,16.0,11.0,13.0
2023-05-03T20:04:00-05:00,12.0,20.0,12.0,12.0,12.0,19.0,11.0,12.0,14.0,6.0,4.0,10.0,12.0,12.0,13.0,9.0,12.0
2023-05-03T20:04:30-05:00,12.0,19.0,13.0,11.0,12.0,19.0,12.0,14.0,13.0,7.0,4.0,10.0,11.0,12.0,17.0,10.0,12.0
2023-05-03T20:05:00-05:00,12.0,19.0,13.0,11.0,12.0,19.0,12.0,14.0,14.0,7.0,4.0,9.0,12.0,12.0,16.0,11.0,12.0
2023-05-03T20:05:30-05:00,12.0,19.0,12.0,11.0,12.0,20.0,13.0,14.0,13.0,7.0,4.0,10.0,12.0,13.0,17.0,11.0,12.0
2023-05-03T20:06:00-05:00,12.0,20.0,12.0,11.0,13.0,23.0,11.0,15.0,11.0,7.0,3.0,10.0,12.0,12.0,15.0,11.0,13.0
2023-05-03T20:06:30-05:00,12.0,19.0,13.0,11.0,12.0,21.0,11.0,15.0,11.0,7.0,4.0,10.0,13.0,14.0,15.0,11.0,11.0
2023-05-03T20:07:00-05:00,12.0,19.0,13.0,11.0,12.0,23.0,11.0,15.0,11.0,7.0,3.0,10.0,12.0,13.0,16.0,13.0,11.0
2023-05-03T20:07:30-05:00,12.0,19.0,12.0,11.0,13.0,21.0,10.0,15.0,11.0,7.0,4.0,10.0,11.0,12.0,12.0,12.0,11.0
2023-05-03T20:08:00-05:00,12.0,20.0,12.0,11.0,12.0,20.0,11.0,14.0,13.0,7.0,3.0,10.0,12.0,13.0,17.0,11.0,11.0
2023-05-03T20:08:30-05:00,12.0,18.0,12.0,11.0,13.0,20.0,12.0,14.0,12.0,7.0,3.0,10.0,11.0,11.0,12.0,11.0,12.0
2023-05-03T20:09:00-05:00,12.0,18.0,12.0,10.0,13.0,21.0,11.0,15.0,11.0,7.0,3.0,12.0,11.0,11.0,14.0,18.0,13.0
2023-05-03T20:09:30-05:00,12.0,18.0,12.0,10.0,13.0,19.0,11.0,16.0,10.0,5.0,3.0,12.0,11.0,11.0,14.0,12.0,12.0
2023-05-03T20:10:00-05:00,12.0,19.0,12.0,12.0,12.0,19.0,11.0,17.0,9.0,5.0,3.0,12.0,11.0,11.0,14.0,12.0,13.0
2023-05-03T20:10:30-05:00,12.0,19.0,12.0,11.0,13.0,19.0,11.0,17.0,9.0,5.0,3.0,12.0,10.0,11.0,12.0,12.0,12.0
2023-05-03T20:11:00-05:00,12.0,18.0,12.0,11.0,12.0,19.0,11.0,17.0,10.0,5.0,3.0,12.0,11.0,11.0,9.0,13.0,13.0
2023-05-03T20:11:30-05:00,12.0,19.0,12.0,11.0,14.0,19.0,11.0,18.0,13.0,5.0,3.0,11.0,11.0,12.0,12.0,14.0,13.0
2023-05-03T20:12:00-05:00,12.0,19.0,13.0,13.0,13.0,19.0,13.0,16.0,14.0,5.0,3.0,11.0,10.0,12.0,12.0,12.0,12.0
2023-05-03T20:12:30-05:00,12.0,19.0,13.0,12.0,13.0,20.0,10.0,17.0,13.0,5.0,4.0,10.0,11.0,12.0,18.0,11.0,14.0
2023-05-03T20:13:00-05:00,12.0,21.0,13.0,12.0,13.0,19.0,11.0,17.0,12.0,5.0,3.0,10.0,10.0,12.0,12.0,12.0,13.0
2023-05-03T20:13:30-05:00,12.0,19.0,13.0,12.0,12.0,19.0,11.0,15.0,10.0,5.0,3.0,10.0,9.0,12.0,14.0,11.0,14.0
2023-05-03T20:14:00-05:00,12.0,18.0,13.0,11.0,12.0,19.0,12.0,15.0,9.0,5.0,3.0,10.0,10.0,11.0,18.0,11.0,13.0
2023-05-03T20:14:30-05:00,12.0,18.0,14.0,12.0,13.0,18.0,11.0,15.0,9.0,5.0,3.0,10.0,10.0,12.0,15.0,10.0,14.0
2023-05-03T20:15:00-05:00,12.0,19.0,13.0,12.0,14.0,18.0,11.0,16.0,9.0,5.0,3.0,9.0,12.0,11.0,15.0,11.0,14.0
2023-05-03T20:15:30-05:00,12.0,19.0,12.0,12.0,14.0,17.0,12.0,15.0,9.0,5.0,3.0,10.0,11.0,12.0,15.0,11.0,13.0
2023-05-03T20:16:00-05:00,12.0,19.0,13.0,12.0,13.0,16.0,12.0,17.0,9.0,5.0,3.0,10.0,9.0,12.0,16.0,12.0,14.0
2023-05-03T20:16:30-05:00,12.0,20.0,12.0,11.0,12.0,15.0,12.0,16.0,9.0,5.0,3.0,10.0,12.0,12.0,12.0,10.0,13.0
2023-05-03T20:17:00-05:00,12.0,19.0,12.0,10.0,13.0,16.0,13.0,17.0,8.0,7.0,3.0,10.0,11.0,11.0,12.0,11.0,14.0
2023-05-03T20:17:30-05:00,12.0,18.0,12.0,10.0,13.0,17.0,13.0,17.0,9.0,7.0,3.0,10.0,11.0,12.0,10.0,12.0,13.0
2023-05-03T20:18:00-05:00,12.0,18.0,13.0,11.0,12.0,17.0,12.0,17.0,9.0,7.0,4.0,11.0,10.0,12.0,11.0,11.0,15.0
2023-05-03T20:18:30-05:00,12.0,19.0,13.0,11.0,13.0,16.0,12.0,18.0,9.0,6.0,3.0,10.0,11.0,12.0,15.0,11.0,17.0
2023-05-03T20:19:00-05:00,12.0,19.0,12.0,11.0,13.0,15.0,13.0,17.0,9.0,,3.0,10.0,9.0,12.0,12.0,11.0,17.0
2023-05-03T20:19:30-05:00,12.0,19.0,12.0,11.0,13.0,15.0,14.0,16.0,9.0,6.0,3.0,10.0,10.0,13.0,10.0,11.0,17.0
2023-05-03T20:20:00-05:00,12.0,17.0,12.0,11.0,12.0,16.0,14.0,18.0,10.0,6.0,3.0,10.0,10.0,13.0,11.0,11.0,16.0
2023-05-03T20:20:30-05:00,12.0,17.0,12.0,11.0,13.0,17.0,13.0,18.0,10.0,6.0,4.0,10.0,11.0,13.0,14.0,10.0,15.0
2023-05-03T20:21:00-05:00,12.0,16.0,12.0,10.0,13.0,17.0,13.0,18.0,10.0,6.0,3.0,,11.0,13.0,10.0,9.0,17.0
2023-05-03T20:21:30-05:00,12.0,19.0,13.0,11.0,12.0,16.0,14.0,19.0,10.0,6.0,3.0,10.0,11.0,12.0,10.0,10.0,16.0
2023-05-03T20:22:00-05:00,12.0,19.0,12.0,10.0,12.0,16.0,14.0,20.0,10.0,6.0,3.0,10.0,11.0,13.0,10.0,11.0,16.0
2023-05-03T20:22:30-05:00,12.0,17.0,12.0,11.0,13.0,17.0,15.0,19.0,13.0,6.0,4.0,11.0,,12.0,10.0,11.0,16.0
2023-05-03T20:23:00-05:00,12.0,16.0,13.0,12.0,11.0,16.0,15.0,21.0,16.0,6.0,4.0,11.0,11.0,12.0,11.0,12.0,14.0
2023-05-03T20:23:30-05:00,12.0,18.0,12.0,11.0,12.0,16.0,15.0,21.0,17.0,6.0,3.0,10.0,11.0,15.0,11.0,11.0,15.0
2023-05-03T20:24:00-05:00,12.0,18.0,12.0,12.0,12.0,14.0,17.0,22.0,15.0,6.0,3.0,11.0,11.0,13.0,11.0,11.0,15.0
2023-05-03T20:24:30-05:00,12.0,19.0,12.0,11.0,12.0,16.0,14.0,21.0,14.0,5.0,4.0,11.0,10.0,13.0,9.0,10.0,15.0
2023-05-03T20:25:00-05:00,12.0,18.0,13.0,11.0,12.0,15.0,14.0,22.0,14.0,5.0,3.0,11.0,11.0,13.0,8.0,10.0,14.0
2023-05-03T20:25:30-05:00,12.0,18.0,12.0,11.0,12.0,14.0,14.0,22.0,15.0,,3.0,11.0,11.0,13.0,12.0,11.0,16.0
2023-05-03T20:26:00-05:00,12.0,18.0,11.0,10.0,12.0,15.0,15.0,22.0,15.0,5.0,3.0,11.0,11.0,13.0,10.0,11.0,16.0
2023-05-03T20:26:30-05:00,12.0,17.0,11.0,10.0,11.0,15.0,15.0,21.0,13.0,5.0,3.0,11.0,11.0,12.0,8.0,11.0,18.0
2023-05-03T20:27:00-05:00,12.0,17.0,12.0,11.0,12.0,15.0,15.0,22.0,14.0,5.0,3.0,11.0,11.0,12.0,8.0,11.0,17.0
2023-05-03T20:27:30-05:00,12.0,19.0,13.0,13.0,12.0,15.0,15.0,22.0,14.0,5.0,3.0,12.0,11.0,12.0,7.0,11.0,15.0
2023-05-03T20:28:00-05:00,12.0,17.0,13.0,12.0,12.0,14.0,16.0,22.0,14.0,7.0,3.0,11.0,11.0,13.0,6.0,12.0,15.0
2023-05-03T20:28:30-05:00,12.0,18.0,12.0,10.0,12.0,14.0,15.0,23.0,13.0,7.0,3.0,12.0,11.0,12.0,7.0,12.0,15.0
2023-05-03T20:29:00-05:00,12.0,17.0,13.0,10.0,11.0,15.0,15.0,22.0,14.0,7.0,3.0,12.0,11.0,11.0,9.0,12.0,14.0
2023-05-03T20:29:30-05:00,12.0,17.0,12.0,11.0,12.0,16.0,15.0,22.0,13.0,7.0,3.0,12.0,10.0,12.0,10.0,12.0,14.0
2023-05-03T20:30:00-05:00,12.0,17.0,12.0,11.0,11.0,15.0,15.0,23.0,13.0,7.0,3.0,11.0,10.0,12.0,10.0,12.0,13.0
2023-05-03T20:30:30-05:00,12.0,16.0,12.0,11.0,12.0,15.0,16.0,23.0,13.0,7.0,4.0,11.0,10.0,12.0,7.0,12.0,13.0
2023-05-03T20:31:00-05:00,12.0,17.0,12.0,10.0,11.0,14.0,14.0,22.0,13.0,7.0,3.0,12.0,10.0,13.0,7.0,12.0,14.0
2023-05-03T20:31:30-05:00,12.0,20.0,13.0,11.0,11.0,15.0,15.0,22.0,14.0,7.0,3.0,12.0,10.0,17.0,9.0,14.0,14.0
2023-05-03T20:32:00-05:00,12.0,18.0,13.0,10.0,12.0,14.0,16.0,23.0,14.0,7.0,3.0,11.0,10.0,14.0,11.0,13.0,13.0
2023-05-03T20:32:30-05:00,12.0,16.0,12.0,11.0,12.0,14.0,18.0,22.0,15.0,6.0,4.0,11.0,9.0,14.0,10.0,12.0,14.0
2023-05-03T20:33:00-05:00,12.0,17.0,13.0,10.0,12.0,14.0,15.0,23.0,19.0,7.0,4.0,10.0,10.0,16.0,9.0,12.0,14.0
2023-05-03T20:33:30-05:00,12.0,17.0,13.0,11.0,13.0,15.0,16.0,24.0,21.0,8.0,3.0,11.0,11.0,13.0,8.0,12.0,12.0
2023-05-03T20:34:00-05:00,12.0,17.0,12.0,11.0,12.0,16.0,16.0,24.0,19.0,8.0,3.0,12.0,10.0,12.0,10.0,16.0,12.0
2023-05-03T20:34:30-05:00,12.0,16.0,12.0,12.0,11.0,17.0,16.0,22.0,20.0,8.0,3.0,10.0,11.0,12.0,12.0,13.0,13.0
2023-05-03T20:35:00-05:00,12.0,16.0,13.0,11.0,12.0,17.0,15.0,21.0,20.0,8.0,3.0,11.0,11.0,13.0,10.0,12.0,12.0
2023-05-03T20:35:30-05:00,12.0,18.0,13.0,12.0,12.0,15.0,16.0,21.0,20.0,8.0,3.0,10.0,12.0,13.0,9.0,12.0,12.0
2023-05-03T20:36:00-05:00,12.0,16.0,11.0,11.0,11.0,17.0,15.0,22.0,21.0,8.0,3.0,11.0,10.0,13.0,12.0,12.0,12.0
2023-05-03T20:36:30-05:00,12.0,17.0,12.0,10.0,13.0,16.0,15.0,21.0,20.0,8.0,3.0,10.0,10.0,12.0,10.0,15.0,12.0
2023-05-03T20:37:00-05:00,12.0,17.0,12.0,11.0,12.0,16.0,16.0,21.0,19.0,9.0,3.0,11.0,10.0,12.0,10.0,12.0,12.0
2023-05-03T20:37:30-05:00,12.0,17.0,12.0,9.0,13.0,17.0,15.0,21.0,16.0,9.0,3.0,11.0,11.0,12.0,10.0,12.0,13.0
2023-05-03T20:38:00-05:00,12.0,16.0,11.0,11.0,11.0,20.0,15.0,21.0,17.0,9.0,3.0,12.0,11.0,11.0,10.0,12.0,13.0
2023-05-03T20:38:30-05:00,12.0,17.0,11.0,10.0,11.0,19.0,14.0,21.0,18.0,9.0,3.0,11.0,11.0,12.0,12.0,13.0,12.0
2023-05-03T20:39:00-05:00,12.0,16.0,12.0,10.0,12.0,19.0,14.0,22.0,17.0,9.0,3.0,11.0,11.0,13.0,10.0,11.0,13.0
2023-05-03T20:39:30-05:00,12.0,15.0,13.0,,13.0,18.0,15.0,21.0,17.0,9.0,3.0,11.0,10.0,13.0,11.0,12.0,14.0
2023-05-03T20:40:00-05:00,12.0,16.0,12.0,11.0,11.0,17.0,15.0,21.0,17.0,9.0,3.0,12.0,9.0,12.0,8.0,13.0,16.0
2023-05-03T20:40:30-05:00,12.0,17.0,12.0,10.0,11.0,17.0,14.0,22.0,18.0,9.0,3.0,11.0,9.0,12.0,11.0,13.0,16.0
2023-05-03T20:41:00-05:00,12.0,17.0,12.0,10.0,11.0,16.0,13.0,22.0,18.0,9.0,3.0,11.0,10.0,12.0,11.0,12.0,14.0
2023-05-03T20:41:30-05:00,12.0,17.0,13.0,9.0,12.0,16.0,15.0,23.0,17.0,9.0,3.0,12.0,10.0,13.0,10.0,12.0,14.0
2023-05-03T20:42:00-05:00,12.0,16.0,11.0,9.0,12.0,16.0,15.0,24.0,16.0,9.0,3.0,12.0,9.0,13.0,12.0,12.0,14.0
2023-05-03T20:42:30-05:00,12.0,16.0,11.0,10.0,12.0,13.0,14.0,23.0,17.0,9.0,3.0,11.0,10.0,12.0,12.0,12.0,13.0
2023-05-03T20:43:00-05:00,12.0,17.0,11.0,10.0,11.0,13.0,14.0,24.0,17.0,9.0,4.0,13.0,10.0,13.0,10.0,12.0,14.0
2023-05-03T20:43:30-05:00,12.0,15.0,11.0,,11.0,13.0,14.0,23.0,18.0,9.0,3.0,13.0,10.0,13.0,10.0,13.0,15.0
2023-05-03T20:44:00-05:00,12.0,16.0,12.0,11.0,12.0,14.0,16.0,23.0,17.0,8.0,3.0,13.0,11.0,12.0,11.0,13.0,15.0
2023-05-03T20:44:30-05:00,12.0,15.0,12.0,10.0,11.0,13.0,14.0,23.0,18.0,8.0,3.0,12.0,11.0,14.0,9.0,13.0,15.0
2023-05-03T20:45:00-05:00,12.0,16.0,12.0,10.0,11.0,13.0,15.0,24.0,18.0,8.0,3.0,13.0,11.0,14.0,9.0,12.0,15.0
2023-05-03T20:45:30-05:00,12.0,17.0,12.0,10.0,12.0,13.0,13.0,24.0,20.0,8.0,3.0,12.0,11.0,12.0,12.0,14.0,15.0
2023-05-03T20:46:00-05:00,12.0,17.0,12.0,9.0,11.0,13.0,14.0,25.0,20.0,8.0,4.0,13.0,10.0,12.0,9.0,13.0,15.0
2023-05-03T20:46:30-05:00,12.0,15.0,12.0,11.0,12.0,15.0,14.0,24.0,19.0,8.0,4.0,13.0,11.0,13.0,8.0,12.0,15.0
2023-05-03T20:47:00-05:00,12.0,15.0,12.0,,11.0,15.0,15.0,25.0,18.0,6.0,3.0,13.0,12.0,13.0,8.0,13.0,16.0
2023-05-03T20:47:30-05:00,12.0,15.0,12.0,11.0,12.0,15.0,15.0,25.0,18.0,6.0,3.0,13.0,11.0,12.0,6.0,12.0,16.0
2023-05-03T20:48:00-05:00,12.0,17.0,12.0,,12.0,16.0,15.0,25.0,18.0,6.0,3.0,13.0,10.0,14.0,6.0,13.0,16.0
2023-05-03T20:49:00-05:00,12.0,16.0,13.0,11.0,12.0,13.0,15.0,23.0,17.0,6.0,3.0,13.0,10.0,12.0,5.0,12.0,16.0
2023-05-03T20:49:30-05:00,12.0,17.0,13.0,10.0,12.0,15.0,15.0,22.0,17.0,6.0,3.0,12.0,11.0,12.0,8.0,12.0,16.0
2023-05-03T20:50:00-05:00,12.0,16.0,13.0,11.0,12.0,16.0,14.0,23.0,17.0,6.0,3.0,13.0,11.0,11.0,9.0,12.0,16.0
2023-05-03T20:50:30-05:00,12.0,15.0,13.0,10.0,12.0,16.0,13.0,21.0,17.0,6.0,3.0,,11.0,12.0,10.0,12.0,15.0
2023-05-03T20:51:00-05:00,12.0,15.0,13.0,11.0,12.0,16.0,15.0,22.0,16.0,6.0,3.0,14.0,11.0,13.0,9.0,13.0,15.0
2023-05-03T20:51:30-05:00,12.0,18.0,12.0,,11.0,16.0,15.0,24.0,18.0,6.0,4.0,13.0,11.0,13.0,12.0,12.0,15.0
2023-05-03T20:52:00-05:00,12.0,19.0,12.0,10.0,12.0,14.0,14.0,22.0,18.0,6.0,4.0,12.0,11.0,13.0,10.0,12.0,15.0
2023-05-03T20:52:30-05:00,12.0,17.0,13.0,11.0,12.0,16.0,15.0,22.0,18.0,6.0,3.0,13.0,12.0,12.0,9.0,12.0,14.0
2023-05-03T20:53:00-05:00,12.0,15.0,13.0,11.0,12.0,16.0,15.0,21.0,16.0,6.0,3.0,14.0,11.0,13.0,10.0,12.0,16.0
2023-05-03T20:53:30-05:00,12.0,15.0,13.0,11.0,12.0,16.0,14.0,21.0,17.0,6.0,4.0,14.0,12.0,13.0,10.0,13.0,16.0
2023-05-03T20:54:00-05:00,12.0,15.0,12.0,,13.0,14.0,15.0,21.0,17.0,6.0,3.0,15.0,10.0,13.0,7.0,12.0,16.0
2023-05-03T20:54:30-05:00,12.0,15.0,12.0,11.0,12.0,13.0,15.0,22.0,17.0,6.0,3.0,13.0,11.0,13.0,6.0,12.0,16.0
2023-05-03T20:55:00-05:00,12.0,15.0,12.0,10.0,13.0,14.0,15.0,20.0,17.0,6.0,3.0,13.0,11.0,14.0,5.0,12.0,17.0
2023-05-03T20:55:30-05:00,12.0,15.0,12.0,11.0,12.0,14.0,15.0,18.0,18.0,6.0,4.0,12.0,10.0,14.0,5.0,12.0,16.0
2023-05-03T20:56:00-05:00,12.0,16.0,13.0,11.0,12.0,15.0,14.0,18.0,16.0,6.0,3.0,13.0,11.0,,4.0,11.0,16.0
2023-05-03T20:56:30-05:00,12.0,17.0,13.0,11.0,12.0,14.0,17.0,19.0,16.0,6.0,3.0,14.0,10.0,14.0,7.0,12.0,16.0
2023-05-03T20:57:30-05:00,12.0,16.0,12.0,11.0,13.0,14.0,14.0,18.0,15.0,6.0,3.0,13.0,11.0,14.0,4.0,12.0,15.0
2023-05-03T20:58:00-05:00,12.0,15.0,13.0,,13.0,14.0,14.0,20.0,16.0,6.0,3.0,13.0,12.0,14.0,6.0,13.0,16.0
2023-05-03T20:58:30-05:00,12.0,15.0,12.0,11.0,13.0,14.0,17.0,19.0,16.0,6.0,3.0,13.0,12.0,12.0,5.0,13.0,16.0
2023-05-03T20:59:00-05:00,12.0,16.0,12.0,11.0,12.0,13.0,16.0,18.0,16.0,6.0,3.0,14.0,11.0,14.0,5.0,12.0,15.0
2023-05-03T21:00:00-05:00,12.0,15.0,12.0,,12.0,13.0,15.0,14.0,17.0,6.0,3.0,13.0,14.0,13.0,4.0,12.0,17.0
2023-05-03T21:00:30-05:00,12.0,16.0,12.0,10.0,12.0,13.0,14.0,15.0,18.0,6.0,4.0,14.0,51.0,13.0,4.0,12.0,16.0
2023-05-03T21:01:30-05:00,12.0,16.0,12.0,9.0,11.0,13.0,16.0,15.0,18.0,6.0,3.0,14.0,80.0,13.0,4.0,13.0,17.0
2023-05-03T21:02:00-05:00,12.0,16.0,12.0,,11.0,13.0,16.0,15.0,19.0,6.0,3.0,15.0,62.0,13.0,3.0,13.0,16.0
2023-05-03T21:02:30-05:00,12.0,15.0,12.0,10.0,11.0,13.0,15.0,14.0,20.0,10.0,3.0,16.0,67.0,14.0,3.0,15.0,16.0
2023-05-03T21:03:00-05:00,12.0,15.0,11.0,,11.0,11.0,15.0,12.0,21.0,9.0,3.0,15.0,68.0,13.0,3.0,14.0,15.0
2023-05-03T21:03:30-05:00,12.0,14.0,12.0,9.0,11.0,13.0,15.0,11.0,18.0,9.0,4.0,15.0,70.0,14.0,2.0,15.0,15.0
2023-05-03T21:04:00-05:00,12.0,17.0,13.0,9.0,12.0,13.0,14.0,11.0,17.0,9.0,4.0,16.0,59.0,14.0,2.0,16.0,16.0
2023-05-03T21:04:30-05:00,12.0,15.0,12.0,9.0,11.0,12.0,17.0,10.0,18.0,9.0,3.0,15.0,65.0,13.0,1.0,16.0,16.0
2023-05-03T21:05:00-05:00,12.0,15.0,12.0,11.0,11.0,12.0,16.0,9.0,18.0,9.0,4.0,14.0,61.0,13.0,3.0,15.0,16.0
2023-05-03T21:05:30-05:00,12.0,15.0,11.0,,12.0,12.0,16.0,8.0,17.0,9.0,4.0,14.0,59.0,15.0,4.0,15.0,16.0
2023-05-03T21:06:00-05:00,12.0,17.0,12.0,9.0,11.0,13.0,15.0,9.0,16.0,9.0,3.0,14.0,55.0,13.0,2.0,16.0,16.0
2023-05-03T21:06:30-05:00,11.0,16.0,12.0,10.0,11.0,13.0,15.0,9.0,17.0,9.0,3.0,16.0,53.0,13.0,2.0,17.0,15.0
2023-05-03T21:07:00-05:00,11.0,17.0,12.0,10.0,11.0,14.0,15.0,8.0,18.0,9.0,4.0,15.0,52.0,13.0,2.0,16.0,16.0
2023-05-03T21:07:30-05:00,11.0,19.0,12.0,,11.0,13.0,15.0,7.0,18.0,9.0,4.0,15.0,49.0,13.0,3.0,17.0,16.0
2023-05-03T21:08:00-05:00,11.0,15.0,12.0,9.0,12.0,14.0,16.0,7.0,17.0,9.0,3.0,16.0,45.0,14.0,2.0,21.0,15.0
2023-05-03T21:08:30-05:00,11.0,16.0,11.0,,11.0,14.0,14.0,8.0,17.0,9.0,4.0,16.0,40.0,14.0,2.0,20.0,17.0
2023-05-03T21:09:00-05:00,11.0,16.0,11.0,10.0,13.0,14.0,14.0,8.0,16.0,9.0,3.0,16.0,33.0,15.0,3.0,18.0,16.0
2023-05-03T21:09:30-05:00,11.0,16.0,11.0,10.0,12.0,16.0,17.0,9.0,16.0,9.0,3.0,14.0,31.0,15.0,3.0,18.0,15.0
2023-05-03T21:10:00-05:00,11.0,16.0,12.0,9.0,12.0,15.0,17.0,8.0,14.0,8.0,3.0,15.0,23.0,14.0,2.0,19.0,17.0
2023-05-03T21:10:30-05:00,11.0,17.0,12.0,10.0,12.0,15.0,17.0,8.0,17.0,8.0,3.0,15.0,28.0,14.0,3.0,19.0,16.0
2023-05-03T21:11:00-05:00,11.0,16.0,12.0,,11.0,15.0,16.0,7.0,16.0,8.0,4.0,15.0,23.0,15.0,2.0,18.0,17.0
2023-05-03T21:11:30-05:00,11.0,15.0,12.0,11.0,11.0,15.0,16.0,7.0,17.0,8.0,4.0,15.0,17.0,16.0,3.0,16.0,18.0
2023-05-03T21:12:00-05:00,11.0,16.0,12.0,11.0,11.0,16.0,17.0,7.0,17.0,8.0,4.0,15.0,20.0,14.0,4.0,17.0,19.0
2023-05-03T21:12:30-05:00,11.0,16.0,12.0,10.0,12.0,15.0,17.0,8.0,17.0,8.0,3.0,15.0,17.0,14.0,2.0,19.0,17.0
2023-05-03T21:13:00-05:00,11.0,16.0,12.0,10.0,11.0,14.0,15.0,8.0,17.0,8.0,4.0,15.0,17.0,15.0,3.0,19.0,16.0
2023-05-03T21:13:30-05:00,11.0,16.0,12.0,10.0,11.0,12.0,17.0,7.0,16.0,7.0,4.0,15.0,17.0,15.0,4.0,17.0,17.0
2023-05-03T21:14:00-05:00,11.0,15.0,12.0,9.0,11.0,12.0,17.0,7.0,16.0,7.0,3.0,15.0,16.0,15.0,3.0,16.0,17.0
2023-05-03T21:14:30-05:00,11.0,16.0,12.0,9.0,12.0,12.0,16.0,7.0,15.0,7.0,4.0,15.0,18.0,15.0,5.0,15.0,18.0
2023-05-03T21:15:00-05:00,11.0,16.0,12.0,10.0,12.0,11.0,17.0,7.0,16.0,7.0,4.0,15.0,16.0,14.0,5.0,14.0,17.0
2023-05-03T21:15:30-05:00,11.0,17.0,12.0,10.0,12.0,10.0,15.0,7.0,16.0,7.0,4.0,16.0,16.0,15.0,3.0,15.0,16.0
2023-05-03T21:16:00-05:00,11.0,17.0,11.0,10.0,12.0,10.0,16.0,7.0,16.0,7.0,4.0,15.0,15.0,15.0,4.0,16.0,16.0
